id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
693675,2 rooms in beautiful appartment near Vondelpark,3548522,Susanne,,De Baarsjes - Oud-West,52.35925,4.8514,Entire home/apt,95,1,11,2018-09-02,0.11,3,0,0,0363 8350 2AA2 28A1 C258
702120,Comfortable apartment near city centre,3505991,Mart,,Westerpark,52.38384,4.87303,Entire home/apt,136,2,25,2020-01-01,0.21,1,155,0,0363 B031 C709 C426 F55D
702894,"Cozy and light in Bos en Lommer, 96 m²",3607736,Elmar,,Bos en Lommer,52.37449,4.84762,Entire home/apt,240,5,85,2020-01-05,0.72,2,0,0,0363 6182 608D 7182 A73D
705509,Amsterdam Sweet Unit Museumplein,3648704,Michael,,Zuid,52.35315,4.87256,Entire home/apt,110,3,270,2022-05-19,2.39,2,28,12,0363 EBCE FBA1 BD42 BA22
708528,Independent Studio in 'De Pijp',3644216,Jeremie,,De Pijp - Rivierenbuurt,52.35537,4.89477,Private room,139,3,193,2022-05-29,2.48,1,13,7,0363 98FB 79D3 2FEE 28D8
713577,Master Bedroom on Canal of Amsterdam City Center,2212219,Patrick & Guus,,Oud-Oost,52.35673,4.90778,Private room,82,1,326,2022-06-04,2.77,1,68,120,0363 98F3 BCE7 CC51 4772
716107,Loft style home nearby city centre,3689867,Marijke,,De Baarsjes - Oud-West,52.36462,4.86824,Entire home/apt,120,2,151,2021-07-25,1.32,1,0,4,0363 0014 1E57 F097 81A5
719623,Canal house right in the Jordaan (center),3713242,Barbara,,Centrum-West,52.38284,4.89007,Entire home/apt,156,4,85,2018-12-31,0.73,3,155,0,0363 5BEE FB55 D645 1695
721291,Sunny apt great location free bikes,3723928,Katarina,,Westerpark,52.37752,4.87086,Private room,72,2,190,2022-05-01,1.62,1,239,6,0363 0457 C25F CA42 36BC
728144,Beautiful loft in center Amsterdam,3775786,Aren,,Centrum-Oost,52.36112,4.89632,Entire home/apt,214,3,127,2022-05-30,1.09,1,0,10,0363 5EC5 F20A E363 206D
728145,Superb loft apartment in de Pijp!,1902079,Martijn,,De Pijp - Rivierenbuurt,52.35344,4.8954,Entire home/apt,290,1,61,2022-06-04,0.52,1,153,8,0363 F5CC 615C 7B38 253B
729317,Suite 2 Stay - studio Beautiful Barok - canal area,3788673,Laurens En Petra,,Centrum-Oost,52.36052,4.89568,Private room,116,3,93,2022-05-15,1.48,2,0,9,0363 EC5F 15FE 498F 9173
730916,Bed & Breakfast in Oud West Area,3267693,Santiago & Tony,,Westerpark,52.3731,4.86859,Private room,85,3,372,2022-06-03,3.20,1,234,18,0363 AC47 89D1 F988 70CA
733654,FAMILY HOME WITH SUNNY PRIVATE GARDEN IN CENTER,3823268,Geerke,,Centrum-Oost,52.37098,4.9227,Entire home/apt,150,5,10,2020-01-02,0.09,1,0,0,0363 14BA 84A0 A482 3B0B
740616,Private Room at our LoveNest in Amsterdam,3846003,Patricia And Carlos,,Centrum-Oost,52.36256,4.9108,Private room,99,3,77,2019-06-15,0.66,1,0,0,0363 52AD E309 9B3D 72F7
741043,Modern  stylish villa: My Amsterdam Houseboat,3877342,Nicole,,Westerpark,52.37654,4.87003,Entire home/apt,495,2,45,2022-04-20,0.40,3,200,6,0363 96BE 3082 7DDB 9575
742160,Sailing ship group stays in Amsterdam,1582128,Jorn,,Centrum-Oost,52.36866,4.92071,Entire home/apt,886,2,113,2020-09-06,0.99,2,262,0,Exempt
744659,Private luxury B&B near Amstel,3518386,Kristel,,Oud-Oost,52.35659,4.90827,Private room,111,1,147,2022-05-18,1.26,2,245,16,0363 C453 AB43 D5F5 6DAC
746067,Beautiful apartment in canal house,3713242,Barbara,,Centrum-West,52.38295,4.88726,Entire home/apt,136,3,82,2021-10-17,0.73,3,0,2,0363 1B4D A947 7005 0B07
747847,nice cozy room near Vondelpark,3548522,Susanne,,De Baarsjes - Oud-West,52.36131,4.8519,Private room,60,2,40,2018-06-23,0.39,3,0,0,0363 8350 2AA2 28A1 C258
754020,Spacious Sunny Apartment - 4p,3966326,Hf,,De Pijp - Rivierenbuurt,52.34829,4.91047,Entire home/apt,199,5,73,2022-06-04,0.63,1,60,4,0363 1DC6 7A53 D958 DFA2
754613,Canal house - Heart of Amsterdam,3970753,Take & Eline,,Centrum-Oost,52.37266,4.90456,Entire home/apt,250,4,314,2022-06-03,2.77,1,91,51,0363 DBD3 72A7 CE0C B37C
755431,A special spot near the Jordaan ideal for two,3975477,Anna And Robert,,De Baarsjes - Oud-West,52.37066,4.87405,Private room,125,2,185,2022-05-28,1.74,1,198,23,0363 FB2E 260E BE6C 44C2
758475,"Central apartment 50m2, Old West Jordaan.",1387938,Mathi,,De Baarsjes - Oud-West,52.36827,4.87107,Entire home/apt,100,6,39,2020-07-11,0.34,1,0,0,0363 D3E7 CE96 D44D 9D64
759060,Spacious delightful Canalhouse,4000086,Ingo & Marlies,,Centrum-West,52.36754,4.88733,Entire home/apt,325,3,106,2021-08-20,0.92,1,0,2,0363 D4FC 15B7 5915 A042
759299,beautiful spacious appartment near Vondelpark,3548522,Susanne,,De Baarsjes - Oud-West,52.36115,4.85209,Entire home/apt,225,2,9,2020-01-19,0.09,3,99,0,0363 8350 2AA2 28A1 C258
759402,Spacious design apt. | Centre A'dam,4002861,Fleur,,Centrum-West,52.36652,4.87854,Entire home/apt,180,6,42,2020-03-07,0.41,1,0,0,0363 5234 2DDB 5E49 35EC
761411,Amsterdam sweethome - Clean Quiet Safe,4013546,Xsjong,,Noord-Oost,52.40164,4.95106,Private room,62,2,268,2022-06-03,2.30,2,313,17,0363 D4AD DCF3 E72A 56A2
768274,Amazing Canal Loft,3678216,J & R,,Westerpark,52.38855,4.88521,Entire home/apt,229,2,70,2022-05-29,0.66,1,168,9,0363 7A50 18E7 51D1 B7F9
768737,"Room, brandnew luxurious houseboat",3877342,Nicole,,Westerpark,52.37824,4.86826,Private room,109,2,281,2022-05-19,2.56,3,66,18,036396BE30827DDB9575
771217,Lovely Amsterdam Houseboat,4068486,Danielle,,Zuid,52.34091,4.84802,Entire home/apt,250,3,10,2019-01-02,0.13,1,0,0,0363 D807 AD6C 499A F871
771343,City Centre Room En-Suite. All Season Roof Terrace,2313061,Marcel,,Centrum-West,52.37641,4.88303,Private room,117,1,560,2022-05-21,6.19,2,132,94,0363 8C61 E9B9 5582 913E
771758,Nice and Cozy Room Offered in Amsterdam,195859,Gianni,,Slotervaart,52.34985,4.83578,Private room,67,2,196,2022-05-19,1.77,2,322,8,0363 BCBA 6311 3268 DC8C
775655,the Boathouse bed&bike A'dam centre,4091515,Karin,,Centrum-Oost,52.37026,4.89931,Private room,135,3,415,2022-05-08,3.57,2,231,6,0363 E246 20B0 E608 BF76
776288,Amsterdam Studio Garden Museumplein,3648704,Michael,,Zuid,52.35548,4.87278,Entire home/apt,121,3,257,2022-05-30,2.28,2,26,17,0363 EBCE FBA1 BD42 BA22
778820,"Spacious, bright and comfortable",4106698,Co,,De Baarsjes - Oud-West,52.35982,4.85635,Entire home/apt,110,3,2,2018-04-06,0.04,1,0,0,0363 FB65 8DE6 CA89 1A9B
780674,Beautiful apartment in city centre,4117326,Bas,,Centrum-Oost,52.36855,4.90766,Entire home/apt,149,2,32,2022-04-30,0.31,1,0,4,0363 145B 25EE AB16 EB91
782254,Beautiful apt in city center for FAMILIES ONLY,4125951,Daniela,,Centrum-West,52.37142,4.89036,Entire home/apt,399,2,56,2022-04-24,0.49,1,0,8,0363 8627 FC55 F473 7A25
785432,Amsterdam Houseboat 'Centre',2586026,Nathalie,,Centrum-Oost,52.36856,4.89896,Entire home/apt,200,2,852,2022-06-02,7.39,1,193,67,0363 9012 937A BE0A DCB1
794322,Romantic Houseboat in the center,4184910,Lydia,,Centrum-Oost,52.37048,4.90385,Private room,161,1,329,2022-05-19,2.91,1,265,17,0363 7FCD 7E75 8341 EB0E
800723,mediterranean ambiance appartment,4215174,Hinde,,De Baarsjes - Oud-West,52.36884,4.86127,Entire home/apt,150,4,18,2020-02-18,0.16,1,2,0,0363 6CD0 61EE A298 8E86
801544,Charlie + Coco's Apartment,1657181,Charlie,,De Pijp - Rivierenbuurt,52.35205,4.90267,Entire home/apt,160,2,91,2022-05-01,0.82,1,0,7,0363 B7E4 8394 0A13 58F5
802052,Sleeping in a unique ship in the center of A'dam!,4221960,Peter,,Centrum-Oost,52.36476,4.90925,Private room,135,1,980,2022-06-02,8.46,1,239,156,0363 787E FE88 DA65 E7FC
805330,Sunny & Bright 3 bed apt with Roof terrace,4239235,Felice,,De Pijp - Rivierenbuurt,52.34725,4.89341,Entire home/apt,249,4,15,2022-05-21,0.13,1,11,1,0363 9611 7834 EC7F E5BB
816940,Old South Lovely Garden Apartment,4290554,Joyce,,Zuid,52.35323,4.85421,Entire home/apt,200,5,61,2020-07-23,0.55,1,8,0,03632A9BE56A736890D1
818085,La Vie En Rose B&B Amsterdam Centrum Suite,3788898,Christa & Yvon,,Centrum-West,52.3767,4.8919,Private room,167,2,310,2022-05-26,3.12,1,88,62,0363 39AE 18EC 3980 3A24
818881,CANAL  APTM. WITH GARDEN IN CENTRE,4297337,Liesbeth,,Centrum-Oost,52.36123,4.89619,Entire home/apt,122,7,13,2021-08-02,0.12,1,169,1,0363 C043 2638 E06E 6A9B
834233,"B&B Mondriaan, bright and modern studio",4364462,Margot,,Centrum-Oost,52.37272,4.90418,Private room,125,3,311,2022-05-26,2.71,1,140,11,0363 02A6 5C3D 72B4 EBA2
835627,Occasional availability Centre Apt,3054367,Dorine,,Centrum-Oost,52.36899,4.91607,Entire home/apt,180,4,16,2022-05-01,0.14,1,0,2,0363 7FFF 9AB4 C585 EADB
847093,Lovely apartment @Vondelpark for families,4663170,Raoul,,De Baarsjes - Oud-West,52.3607,4.85991,Entire home/apt,150,4,47,2022-05-04,0.42,1,5,2,0363 F80D 830C 99F0 23E3
851044,HOUSEBOAT NOVA 80m2 + FREE BIKES,4443833,Nova Team,,Zuid,52.34025,4.8466,Entire home/apt,151,1,799,2022-05-24,6.97,2,198,89,0363 B559 3E8F 0F72 1573
853645,Perfect location bright cosy appt!,4398387,Joyce,,De Pijp - Rivierenbuurt,52.35327,4.88703,Entire home/apt,800,30,70,2018-04-07,0.61,1,0,0,0363 ADD7 618B A8B0 4965
854328,Lovely top 2 floors. Canal view. 3 bedr. 2 bathr.,1347048,Family Of 5,,De Baarsjes - Oud-West,52.37262,4.87342,Entire home/apt,250,7,343,2022-05-27,3.07,3,45,14,0363 24EA E258 2D93 D630
862411,Fancy apartment heart of Amsterdam,4520552,Simone,,Centrum-West,52.38139,4.88541,Entire home/apt,180,93,80,2021-06-01,0.71,1,364,0,0363 2A3E E12A B662 839B
865328,Sunny apartment Amsterdam Zuid behind Museumsquare,4543444,Trinette,,Zuid,52.35584,4.87401,Private room,140,2,132,2022-05-29,1.72,1,220,26,0363 4DBF 436A 6C12 7276
870225,Spacious apartment in 'Pijp' area,1118702,Tom,,De Pijp - Rivierenbuurt,52.35262,4.89968,Entire home/apt,180,1,92,2020-02-09,0.83,1,42,0,0363 EA8F 35D9 AA27 4BAC
874076,The Weavery Boutique Bed&Breakfast2,4614541,Driss And Bettina,,Centrum-Oost,52.361362,4.890488,Private room,139,2,52,2022-05-14,0.73,2,236,1,0363 3293 F67E 2ECB 51E9
874340,The Room Upstairs - Free parking,4615590,Marta,,Noord-West,52.42379,4.88851,Private room,88,3,330,2021-11-14,2.98,3,269,1,0363 1B8D 28E4 12E2 AC80
874688,5 BR apartment / Quiet / Garden,4585922,Alan,,Oud-Oost,52.35894,4.91171,Entire home/apt,359,4,28,2020-01-05,0.26,1,256,0,0363 7FD9 A20B AF5B 0687
877702,The Weavery Boutique Bed&Breakfast1,4614541,Driss And Bettina,,Centrum-Oost,52.36049,4.88982,Private room,170,2,46,2022-03-25,0.42,2,225,2,0363 3293 F67E 2ECB 51E9
879986,Spacious room with private bathroom,3332206,Stef,,De Pijp - Rivierenbuurt,52.3418,4.91066,Private room,109,5,538,2022-06-05,4.74,1,236,25,0363 57FA D88E 630A 3AC0
884329,"Bed & Boat, apartment on houseboat. Free Parking.",4684314,Frans,,De Aker - Nieuw Sloten,52.343079,4.788886,Private room,147,2,469,2022-06-01,4.13,1,251,39,0363 468F 67C1 8D65 D7C3
886192,Luxurious and spacious mobile home,4698057,Bjorn,,Noord-Oost,52.38462,5.01234,Entire home/apt,105,3,42,2022-04-28,0.43,1,149,3,Exempt
890288,Lux 2-bed aprt + 2 bath + 2 terrace,4724613,Cindy,,Zuid,52.35637,4.85373,Entire home/apt,350,2,44,2022-05-11,0.39,1,155,13,0363 BA28 A2B7 9DE1 64EC
890355,Apartment near city centre + canals,4579810,Zehra,,Westerpark,52.38875,4.87835,Entire home/apt,144,5,33,2020-02-09,0.44,1,0,0,0363 F901 082C 232C 9663
895684,Houseboat in central Amsterdam,4773348,Joep,,Westerpark,52.37342,4.8693,Entire home/apt,300,3,29,2022-05-08,0.26,1,188,7,0363 E61B 3003 C87D CB51
901789,Trendy apartment in Oud-West,4817958,Bastian,,De Baarsjes - Oud-West,52.36897,4.85561,Entire home/apt,210,3,82,2021-04-19,0.74,1,0,0,0363 9D12 9F5C 81B9 A170
906446,A cosy Bed and Breakfast in A'dam.,488009,Vivian,,Buitenveldert - Zuidas,52.33229,4.87431,Private room,69,2,335,2022-05-22,3.02,1,327,12,0363 707F 46F6 0246 4CB8
916096,Big central Jordaan apt + rooftop!,4917532,Nathalie,,Centrum-West,52.379,4.87909,Entire home/apt,210,4,63,2022-04-19,0.57,1,161,5,0363 D466 71D0 8A68 72BF
916850,"Urban Villa, bright and spacious!",4922720,Angela,,Noord-West,52.40666,4.90344,Entire home/apt,245,2,58,2021-08-29,0.52,1,126,3,0363 1C76 8FC3 C081 5083
917955,Cute apartment with big garden,589967,Silvy,,Westerpark,52.38772,4.88147,Entire home/apt,125,2,0,,,1,0,0,0363 8090 4E72 D932 FB0E
919131,Spacious family house in city centre,4937229,Guido,,Zuid,52.35864,4.87632,Entire home/apt,399,4,59,2022-02-26,0.52,1,2,3,0363 9FC6 9FBA 5DA9 B7CC
920560,The Guestroom in Amsterdam,4947559,Marit & Victor,,Watergraafsmeer,52.35448,4.93366,Private room,116,2,120,2022-05-16,1.46,1,276,12,Exempt
931270,Houseboat: Our little paradise in Amsterdam,4281750,Karin,,Zuid,52.3395,4.84898,Entire home/apt,139,2,316,2022-06-03,2.91,1,182,22,0363A311D909DCACEFF9
932227,Spacious & central appt + private roof terrace!,5022352,Lotte,,De Baarsjes - Oud-West,52.3709,4.85301,Entire home/apt,130,3,79,2022-04-18,0.71,1,2,7,0363 0BAE 452F 8EF6 A797
933523,Ecoluxe accommodation 'The Green Tunnel',5033331,Dianne,,IJburg - Zeeburgereiland,52.356197,4.991435,Private room,201,3,47,2022-05-22,0.48,1,25,27,0363 3DAD 7A1B DD57 EB0F
934060,"LOTUS, Classic Dutch Saling Barge",5037506,Olaf,,Oud-Noord,52.4016,4.89785,Private room,514,2,133,2022-03-27,1.20,2,0,4,Exempt
937635,The A'dam experience! Spacious Loft,5062046,Leontine,,De Baarsjes - Oud-West,52.3624,4.86575,Entire home/apt,195,3,75,2022-05-29,0.67,1,0,5,0363 38EF C17C 79C9 4D19
946142,Cozy apartment near lively neighborhood Jordaan,5102632,Madelinde,,Westerpark,52.37991,4.87414,Private room,95,3,375,2022-05-22,3.36,1,180,24,0363 3B2D EEFC CA3A 3C74
947437,"Boutique room style ,room in quiet neighborhood",5134833,Andre,,Osdorp,52.35595,4.79661,Private room,85,2,192,2022-05-15,1.80,2,268,8,0363 8300 75DC 8AD2 186A
951483,"Great house,Perfect place, S-Garden",5162447,Roland,,Watergraafsmeer,52.35149,4.92265,Entire home/apt,140,3,44,2022-05-06,0.39,1,165,1,0363 FD39 9647 61F5 72C2
954629,"Stylish, clean studio, high service",5183517,Simone,,Bijlmer-Centrum,52.32019,4.95501,Private room,72,2,19,2022-05-30,0.21,2,72,14,0363 7AA6 5489 C8E4 39CE
954633,Private studio 25m2 for two near A'dam Arena,5183517,Simone,,Bijlmer-Centrum,52.32019,4.95501,Private room,77,2,113,2022-05-22,1.15,2,207,15,0363 7AA6 5489 C8E4 39CE
957396,"Modern, spacious designer house",4794187,Diederik,,IJburg - Zeeburgereiland,52.36073,4.98005,Entire home/apt,300,3,25,2021-08-17,0.25,1,154,1,0363 D07E D620 5AB1 9CBA
963328,"All private, city center, art @home-2",538659,Wendie,,Centrum-West,52.36561,4.88492,Private room,96,3,401,2022-06-02,3.62,1,24,39,0363 6E21 00C6 27D0 F3A8
964986,"Space, glass floors & roof terrace",2633774,Daniel,,De Pijp - Rivierenbuurt,52.35531,4.90333,Entire home/apt,355,3,27,2021-11-08,0.24,1,96,4,0363 7961 2CFF 0F2D 0125
969862,Living in a houseboat on the water,5297940,Helga,,Zuid,52.34176,4.84782,Private room,95,2,173,2022-06-01,1.62,1,272,8,0363 77F9 4DBC 2E88 41C2
974240,Private Garden room,4073717,Astrid,,Zuid,52.35049,4.84686,Private room,81,2,51,2022-05-29,1.04,1,13,22,0363 8515 2BFF 0068 0947
978852,Lovely Room in nice apartment,3879155,Sjoukje,,De Baarsjes - Oud-West,52.37225,4.86262,Private room,32,28,260,2022-02-28,2.35,1,0,5,0363 70A7 0AB4 5705 B920
982907,"Clean, spacious, 2 bathroom LOFT",3971476,Sander,,Oostelijk Havengebied - Indische Buurt,52.37,4.95127,Entire home/apt,145,5,9,2022-05-05,0.09,1,8,2,0363 34EB 7F6B 4DCC 5DB3
985155,Stay in Amsterdam with a view!,5247071,Linda,,Centrum-Oost,52.37042,4.91535,Entire home/apt,150,6,33,2022-03-03,0.33,1,0,1,0363 C54F 2BCC EC9F 89D7
987355,Nice Room in Centre Amsterdam,5417945,Hamed,,Centrum-West,52.37486,4.89338,Shared room,83,2,320,2022-05-30,2.86,1,294,21,0363 E503 C481 F855 154F
989222,Travel and sleep like a local 75m2,3205205,Chantal,,De Pijp - Rivierenbuurt,52.35082,4.8877,Entire home/apt,190,6,33,2022-05-22,0.30,1,55,2,0363 C630 0778 1E85 D138
995087,Waterfront B&B,4415881,Vera,,Westerpark,52.381615,4.877059,Private room,73,3,370,2022-06-01,3.56,1,150,36,0363 6931 E4DB 02D7 CC92
998754,Very large & new apartment!,5488484,Guido,,De Baarsjes - Oud-West,52.36728,4.85926,Entire home/apt,429,1,102,2022-05-26,0.91,1,4,5,0363 F7C1 A14E 3708 F599
998822,The Canal House,5489703,Edward,,Centrum-Oost,52.3643,4.89533,Entire home/apt,153,2,93,2019-11-03,0.96,1,0,0,0363 E7B9 D086 EF2D DB6B
1005695,Beautiful apartment in centre,5530981,Freek,,Oud-Oost,52.35781,4.91027,Private room,129,3,47,2019-08-29,0.42,1,247,0,0363 7ECC D312 5F82 D39A
1008006,Luxury BedonBoard on Beautiful Houseboat Amsterdam,3523553,Doet,,Westerpark,52.37998,4.86959,Private room,123,3,120,2022-05-15,1.45,2,256,10,0363 B686 2FA3 2168 364E
1008223,A'dam West - room with double bed,4443157,Arne,,Slotervaart,52.36369,4.83861,Private room,67,2,565,2022-05-29,5.05,1,38,71,0363 2BC1 B5A0 68C1 3161
1018639,Canal app. 80m² Museum+shop area,4473576,Hans,,Centrum-Oost,52.36181,4.88783,Private room,136,3,41,2019-11-24,0.37,2,0,0,0363 1928 78CA 1A97 A407
1018703,Cosy studio on HOUSEBOAT with roof terrace!,125667,Michèle,,De Pijp - Rivierenbuurt,52.35099,4.886627,Private room,108,3,274,2022-05-18,2.76,2,73,37,Exempt
1020477,central canal apartment,5617295,Marc,,Centrum-West,52.37811,4.89196,Entire home/apt,307,5,32,2022-04-20,0.29,1,12,4,0363 943E 8C13 49EE FF82
1021538,spacious urban home with garden,5622526,Jef & Mette,,Slotervaart,52.35166,4.83893,Entire home/apt,249,7,7,2022-05-04,0.10,1,44,1,0363 7825 110F 3238 A4AB
1025482,"Houseboat,Centre,Garden, Breakfast, Cheap parking",5646154,Reinhart,,Oud-Noord,52.38355,4.90951,Private room,108,2,632,2022-06-03,5.66,2,228,67,0363 0E7F 32B4 14AC 35E6
1036888,"Sunny & quiet, 70 m2 apartment - Westerpark",4489932,Thomas,,Westerpark,52.38624,4.87244,Entire home/apt,148,3,65,2019-11-14,0.59,1,125,0,0363 377D 4C1D D1B0 6EB4
1037485,Two layer apartment (118m2) with roof terrace,5711109,Joosje,,De Baarsjes - Oud-West,52.36926,4.86997,Entire home/apt,295,4,16,2019-04-01,0.15,1,0,0,0363 A768 8A09 A440 B921
1038120,Big trendy family loft in city center Amsterdam,5714947,Jasper,,Westerpark,52.38865,4.88392,Entire home/apt,950,2,46,2022-04-26,0.43,1,307,2,0363 0EDA E3A3 86EC 338D
1041309,Museum square - light apartment - rooftop terrace,5732915,Martine,,Zuid,52.3543,4.88103,Entire home/apt,143,4,52,2021-12-11,0.47,1,3,2,0363 A514 A48A 5C15 66EE
1044448,"Center, 2 storey cornerhouse, 4 BR, Canalview!",5750100,Saskia,,Centrum-Oost,52.36377,4.91788,Entire home/apt,650,3,35,2019-08-16,0.32,1,251,0,0363 4145 B8AC 548A 25C5
1044452,Charming Private Studio Westerpark,5750107,Jacob & Patricia,,Westerpark,52.38912,4.87907,Entire home/apt,150,1,288,2022-05-07,2.63,1,155,3,0363 D186 C01B 1BB7 922F
1055703,FINE STAY NEAR MUSEUMS & PARC ! 4 adults or family,2712718,Sabrine,,De Baarsjes - Oud-West,52.36051,4.86451,Entire home/apt,291,7,107,2022-05-30,0.97,1,247,15,0363 352D 8415 DFBD CBF8
1057494,Lovely bright room with balcony and beatiful view!,1899420,Rosie,,Zuid,52.34746,4.87559,Private room,78,2,478,2022-06-03,4.33,2,17,23,03636DA0823945F2FF59
1058082,Dreamstay with garden by Vondelpark entrance!,1436773,Marjolein,,De Baarsjes - Oud-West,52.36324,4.8679,Entire home/apt,392,5,33,2022-05-09,0.30,1,177,3,0363e2400f23555821cf
1064108,Cozy spacious 90 m2 Jordaan apartment,5796250,Remco,,Centrum-West,52.38302,4.8869,Entire home/apt,99,7,53,2022-04-25,0.48,14,175,7,Exempt
1068565,House along the water in Amsterdam,5878526,Petra,,IJburg - Zeeburgereiland,52.36064,4.97643,Entire home/apt,135,5,84,2022-04-20,0.76,1,158,3,0363 1FE6 D1C9 901B 5B16
1069142,300m from ROYAL PALACE for the KING,3529778,Gijs,,Centrum-West,52.37228,4.89668,Private room,186,2,360,2022-06-02,3.37,2,309,34,0363 92E1 9539 83BB 3AA7
1071414,Amstel Fab Apart Centre Quiet near Amstel Hotel,5893654,Joke,,Oud-Oost,52.35764,4.9067,Entire home/apt,189,3,372,2022-06-05,3.36,1,9,42,0363 D0FB 88EE 2A83 C4E1
1072171,Recently renewed 2 rooms apartment,5897418,Jasper,,Bos en Lommer,52.37729,4.86053,Entire home/apt,107,7,12,2018-05-15,0.11,1,155,0,03635A6F986EE1561251
1085099,Spacious&Light apt. + sunny balcony @ lively area!,2816647,Mark,,Bos en Lommer,52.37839,4.84853,Entire home/apt,200,2,93,2020-10-28,0.84,1,0,0,0363 B123 C949 F5E4 53BD
1086763,Dahli's Boutique Style Room - Streetside,3899684,City Apartments Amsterdam,,Centrum-Oost,52.36256,4.89809,Private room,192,3,19,2021-01-01,0.20,5,129,0,0363 3D40 C88D 9D23 A70E
1086795,Dahli's Boutique Style Room - Gardenside,3899684,City Apartments Amsterdam,,Centrum-Oost,52.36218,4.89768,Private room,193,3,17,2022-05-15,0.18,5,106,6,0363 3D40 C88D 9D23 A70E
1088859,sunny artistic attic with terrace,126790,Christopher,,De Baarsjes - Oud-West,52.36688,4.87684,Entire home/apt,110,3,69,2022-05-16,0.62,1,4,5,0363C2294E845B510B56
1095819,Family home with canal view,6020988,Imke,,Oud-Oost,52.35696,4.92971,Entire home/apt,180,3,17,2019-08-09,0.24,1,0,0,0363 8FC6 B62E 3F93 583A
1100569,bright room + private roof terrace,5134833,Andre,,Osdorp,52.35622,4.79544,Private room,80,2,155,2020-03-16,1.47,2,277,0,0363830075DC8AD2186A
1102846,Bright in the centre of Amsterdam,6057160,Richard,,Centrum-Oost,52.36474,4.90273,Entire home/apt,180,3,99,2022-04-18,0.89,1,1,7,0000000000Z211908002
1104125,Open! Nice Apartment Near Center.,6064024,Jan,,De Baarsjes - Oud-West,52.36603,4.86833,Entire home/apt,125,7,55,2022-05-28,0.51,1,5,3,0363 FDBA C2AD 2B5B 1F40
1105128,Houseboat Neeltje unique experience,6063077,Stijn,,Centrum-Oost,52.37309,4.90845,Private room,150,2,384,2022-02-19,3.48,1,280,10,03636464525791D6862E
